ID,MNAIS,AGEXACTM,DEPDOM,AGEXACTP,count
309525,11,36,53,33,3
309549,10,31,53,22,1
309585,10,40,53,30,1
309611,7,22,53,36,1
309644,11,30,53,37,3
309659,3,43,53,34,1
309678,10,39,53,33,2
309680,10,41,53,37,1
309683,8,23,53,39,1
309691,10,20,53,18,3
309693,12,42,53,27,1
309701,8,45,53,37,1
309724,7,24,53,36,1
309739,4,26,53,24,3
309757,12,36,53,44,3
309758,5,22,53,32,2
309764,4,19,53,22,1
309766,8,33,53,42,3
309775,1,32,53,44,3
309778,1,39,53,43,3
309779,6,24,53,35,2
309782,8,34,53,29,1
309789,4,44,53,41,1
309790,4,42,53,41,2
309793,9,34,53,41,3
309799,12,17,53,19,3
309808,6,40,53,35,1
309819,2,28,53,46,3
309840,6,33,53,29,1
309845,1,18,53,25,2
309855,11,41,53,34,2
309866,8,42,53,42,1
309871,6,20,53,32,1
309879,3,21,53,34,1
309883,4,25,53,23,3
309893,3,35,53,43,1
309898,8,38,53,34,2
309917,2,20,53,29,1
309921,3,27,53,24,3
309924,5,30,53,37,3
309937,8,40,53,40,2
309939,9,36,53,46,3
309941,9,17,53,19,3
309949,1,27,53,42,1
309957,5,38,53,42,3
309961,7,31,53,25,2
309974,12,27,53,38,3
309989,10,26,53,46,3
309991,2,26,53,18,1
309993,2,43,53,42,2
310032,11,26,53,36,2
310044,3,28,53,43,1
310058,1,41,53,39,1
310072,6,30,53,25,2
310073,7,20,53,27,1
310104,7,36,53,31,1
310110,9,26,53,34,3
310128,3,43,53,43,2
310130,2,26,53,34,3
310153,6,32,53,23,1
310184,12,32,53,44,3
310206,4,26,53,24,3
310208,9,34,53,41,3
310216,3,28,53,38,1
310217,8,21,53,29,1
310221,2,27,53,23,2
310241,5,32,53,43,3
310242,7,35,53,30,3
310257,8,26,53,22,2
310258,10,36,53,33,3
310259,11,34,53,41,3
310261,11,25,53,35,1
310265,6,42,53,45,2
310267,7,30,53,25,2
310273,1,27,53,39,1
310282,6,42,53,43,1
310289,2,37,53,33,3
310296,8,39,53,44,1
310298,11,20,53,18,3
310310,7,35,53,27,1
310321,2,45,53,43,1
310335,1,42,53,41,2
310339,11,38,53,35,2
310340,1,26,53,43,1
310343,7,25,53,41,2
310359,9,36,53,46,3
310370,3,38,53,40,3
310404,7,35,53,30,3
310407,11,26,53,24,3
310411,10,23,53,21,2
310419,5,28,53,36,3
310420,10,37,53,43,1
310422,6,21,53,32,1
310427,12,24,53,40,2
310428,2,30,53,45,2
310435,2,29,53,40,3
310438,2,29,53,42,2
310440,4,24,53,37,2
310442,7,38,53,40,3
310460,5,31,53,27,2
310464,4,29,53,45,2
310467,7,21,53,30,2
310476,11,26,54,44,2
310489,5,31,54,24,3
310498,4,28,54,23,3
310499,5,26,54,44,2
310544,12,25,54,22,2
310551,7,43,54,35,1
310581,11,42,54,33,1
310596,11,41,54,36,3
310628,3,41,54,42,3
310677,11,25,54,40,3
310709,11,35,54,23,2
310722,3,44,54,35,3
310724,2,19,54,33,1
310775,11,46,54,46,2
310780,10,41,54,37,2
310788,4,24,54,37,2
310800,5,28,54,24,3
310806,2,33,54,44,3
310815,10,24,54,40,1
310828,7,24,54,41,1
310829,5,23,54,41,1
310873,9,37,54,31,2
310910,7,41,54,37,2
310931,12,20,54,30,3
310984,12,22,54,39,2
310994,5,37,54,26,3
311008,2,21,54,18,1
311016,1,31,54,23,1
311036,3,23,54,21,3
311068,3,39,54,32,1
311116,4,28,54,23,3
311133,2,32,54,25,1
311137,2,37,54,31,2
311141,1,39,54,31,2
311214,4,18,54,20,3
311267,11,18,54,24,3
311298,12,38,54,25,1
311320,1,37,54,26,3
311348,10,42,54,35,3
311357,12,42,54,42,3
311381,6,33,54,44,3
311393,3,42,54,38,1
311439,5,41,54,34,2
311456,5,38,54,31,3
311463,8,40,54,34,2
311467,4,31,54,24,3
311500,11,20,54,38,1
311618,1,22,54,20,3
311621,3,42,54,42,3
311643,1,18,54,18,1
311665,2,43,54,41,2
311701,7,37,54,29,2
311715,3,36,54,29,3
311739,11,23,54,37,1
311762,5,31,54,26,3
311797,6,30,54,23,2
311810,11,38,54,32,1
311834,12,41,54,34,2
311846,5,40,54,31,2
311873,7,39,54,34,1
311923,8,42,54,35,3
311929,5,45,54,46,3
311965,9,28,54,23,3
311989,2,25,54,40,3
311990,6,44,54,35,3
311991,6,44,54,35,3
311998,3,27,54,39,3
311999,3,27,54,39,3
312006,4,43,54,42,2
312013,5,19,54,30,2
312038,12,22,54,32,2
312051,3,22,54,35,1
312165,6,31,54,25,3
312169,1,30,54,23,2
312205,8,19,54,30,2
312218,6,45,54,37,1
312225,4,30,54,45,1
312242,9,38,54,31,3
312256,3,41,54,35,3
312281,11,31,54,21,2
312302,7,35,54,28,1
312313,11,44,54,41,1
312315,12,34,54,22,3
312347,6,20,54,18,2
312391,3,41,54,39,1
312415,12,31,54,26,3
312439,10,42,54,40,1
312466,3,21,54,33,3
312476,1,44,54,37,2
312532,1,41,54,38,3
312539,9,34,54,28,2
312558,1,18,54,24,3
312616,1,30,54,44,2
312625,4,18,54,32,1
312644,11,21,54,19,1
312695,10,30,54,24,2
312733,1,34,54,28,2
312737,7,25,54,41,1
312747,7,25,54,42,2
312755,2,44,54,45,1
312760,4,37,54,30,1
312769,6,33,54,24,3
312786,12,35,54,26,1
312795,5,34,54,23,2
312817,4,36,54,29,3
312826,2,23,54,20,1
312882,8,41,54,30,2
312883,9,22,54,32,2
312896,11,20,54,34,2
312924,7,36,54,29,3
312989,7,33,54,25,3
313003,10,39,54,24,1
313011,5,23,54,46,2
313015,8,40,54,31,2
313026,9,42,54,36,2
313033,11,25,54,46,2
313052,6,25,54,22,2
313072,7,42,54,30,1
313097,4,38,54,30,1
313169,12,36,54,27,2
313180,6,29,54,45,2
313204,1,46,54,37,1
313210,7,39,54,35,1
313226,1,23,54,42,1
313234,2,40,54,29,1
313236,2,19,54,34,3
313256,5,25,54,36,3
313275,7,31,54,25,3
313335,5,25,54,20,1
313346,7,31,54,26,3
313347,8,17,54,18,3
313350,9,41,54,35,3
313356,12,18,54,25,1
313390,6,46,54,46,2
313393,1,37,54,29,2
313414,5,29,54,23,2
313441,7,43,54,33,1
313459,6,30,54,22,1
313515,8,29,54,41,3
313516,12,42,54,43,3
313564,5,19,54,32,1
313566,8,37,54,27,3
313570,1,19,54,34,3
313573,1,23,54,46,2
313578,4,44,54,39,2
313605,2,21,54,39,1
313630,4,20,54,33,3
313636,5,26,54,22,2
313650,6,25,54,36,3
313672,10,29,54,23,2
313676,10,26,54,41,2
313686,11,23,54,34,1
313699,1,34,54,25,1
313709,8,18,54,19,3
313710,10,37,54,23,1
313732,2,41,54,38,3
313748,1,44,54,39,2
313753,4,42,54,41,2
313767,9,22,54,20,3
313780,4,20,54,19,3
313810,1,30,54,21,2
313838,3,44,54,40,3
313840,3,20,54,19,3
313845,3,41,54,31,1
313864,5,34,54,23,2
313901,8,29,54,45,2
313917,10,27,54,40,3
313996,2,41,54,30,2
314017,9,19,54,27,3
314021,10,26,54,42,3
314036,10,23,54,21,3
314049,1,20,54,30,3
314055,2,20,54,33,3
314060,3,42,54,41,2
314062,3,21,54,41,1
314111,2,20,54,33,3
314141,11,28,54,24,3
314187,7,44,54,40,3
314188,7,44,54,40,3
314189,7,20,54,18,2
314204,9,21,54,32,2
314214,9,19,54,35,1
314222,1,24,54,46,2
314267,7,43,54,42,2
314269,6,24,54,35,3
314287,9,28,54,42,1
314334,7,18,54,24,3
314336,7,39,54,27,1
314451,9,18,54,19,3
314484,3,26,54,42,3
314485,3,45,54,45,1
314514,8,24,54,35,3
314536,12,29,54,41,3
314583,8,17,54,25,3
314627,6,41,54,33,3
314632,12,28,54,44,3
314636,2,20,54,35,2
314657,5,44,54,37,2
314698,7,41,54,38,3
314731,1,23,54,38,2
314732,1,43,54,40,1
314733,1,43,54,32,1
314745,1,19,54,27,3
314753,1,20,54,30,3
314767,1,25,54,21,2
314776,2,21,54,34,1
314826,2,30,54,40,3
314870,3,37,54,27,3
314904,4,29,54,41,3
314907,4,45,54,46,3
315000,5,22,54,20,3
315048,6,27,54,39,3
315093,7,26,54,41,2
315103,7,19,54,28,2
315117,7,21,54,33,3
315123,7,45,54,46,3
315187,9,26,54,45,1
315218,8,42,54,43,3
315220,8,41,54,32,1
315222,9,24,54,38,1
315224,8,18,54,20,3
315249,9,21,54,36,1
315255,9,43,54,39,2
315258,9,20,54,34,2
315261,9,26,54,40,2
315298,10,36,54,44,3
315315,10,30,54,40,3
315341,11,17,54,18,3
315352,11,25,54,40,3
315364,11,18,54,20,3
315370,11,18,54,39,1
315412,11,22,54,39,2
315453,12,41,54,42,3
315454,12,17,54,24,1
315455,12,33,54,25,3
315458,12,42,54,42,3
315467,12,28,54,44,3
315474,12,36,54,25,2
315494,1,43,54,39,2
315502,2,22,54,46,1
315503,2,24,54,46,2
315508,2,37,54,26,3
315514,2,45,54,44,1
315532,3,38,54,31,3
315535,3,33,54,44,3
315543,3,20,54,17,1
315576,5,37,54,28,1
315581,5,19,54,29,2
315610,7,30,54,24,2
315654,8,23,54,21,3
315658,9,19,54,29,2
315678,9,24,54,37,2
315701,10,19,54,17,1
315703,10,33,54,24,3
315713,11,41,54,33,3
315744,12,30,54,25,2
315760,2,34,54,22,3
315761,2,34,54,22,3
315764,7,36,54,25,2
315796,10,29,54,24,3
315797,1,24,54,20,1
315859,8,27,54,45,1
315894,9,29,54,24,3
315903,5,43,54,41,2
315935,2,41,54,42,3
315976,11,17,54,18,3
315988,4,36,54,27,2
316026,4,21,54,32,2
316038,5,25,54,36,3
316046,7,18,54,28,1
316056,11,18,54,27,2
316086,11,25,54,42,2
316114,1,17,54,26,1
316117,1,19,54,28,2
316146,5,41,54,36,3
316148,5,32,54,26,3
316174,9,22,54,34,2
316186,10,17,54,25,3
316198,11,44,54,36,1
316211,1,33,54,24,3
316215,3,17,54,25,3
316229,6,27,54,40,3
316270,3,25,54,46,2
316283,4,30,54,21,2
316315,10,26,54,43,1
316342,1,20,54,32,2
316423,9,23,54,38,2
316441,12,43,54,38,1
316446,9,41,54,45,1
316478,8,36,54,23,1
316540,7,42,54,29,1
316565,6,40,54,32,1
316596,11,42,54,34,1
316600,12,30,54,40,3
316632,9,20,54,35,2
316641,11,34,54,29,2
316642,12,42,54,36,2
316663,2,42,54,43,3
316717,6,28,54,24,3
316736,8,30,54,25,2
316739,7,41,54,33,3
316744,6,35,54,23,2
316823,5,26,54,22,2
316840,3,24,54,21,1
316844,5,35,54,27,2
316902,12,39,54,29,1
316907,7,36,54,44,3
316938,4,31,54,25,3
316999,2,21,54,38,1
317016,5,42,54,35,3
317069,6,31,54,21,2
317097,6,36,54,26,1
317122,7,32,54,26,3
317136,4,19,54,34,3
317162,2,40,54,33,1
317169,3,25,54,44,1
317198,7,18,54,27,2
317219,9,28,54,44,3
317249,11,19,54,27,3
317272,5,33,54,25,3
317274,5,20,54,19,3
317334,12,20,54,36,1
317434,10,45,54,41,1
317443,8,41,54,29,1
317473,9,41,54,35,3
317479,1,36,54,44,3
317520,3,32,54,26,3
317619,7,24,54,39,1
317656,8,24,54,35,3
317663,9,21,54,33,3
317667,8,27,54,40,3
317669,8,22,54,34,2
317702,10,25,54,43,1
317710,10,26,54,40,2
317713,10,46,54,41,1
317732,11,34,54,24,1
317754,12,20,54,32,2
317781,2,23,54,18,2
317782,3,37,54,27,3
317784,3,39,54,31,2
317795,4,26,54,42,3
317817,7,38,54,29,1
317818,7,30,54,44,2
317831,11,40,54,34,2
317837,12,23,54,18,2
317843,12,19,54,46,1
317862,5,29,54,24,3
317873,10,18,54,19,3
317893,12,31,54,24,3
317900,6,24,54,19,1
317938,10,25,54,21,2
317993,2,42,54,39,1
318031,11,20,54,37,1
318084,12,34,54,29,2
318111,1,19,54,38,1
318142,12,26,54,20,1
318155,2,41,54,36,3
318161,3,18,54,30,1
318232,2,35,54,27,2
318267,5,24,55,21,2
318276,8,35,55,31,3
318277,4,17,55,22,1
318283,3,21,55,20,1
318286,7,31,55,26,2
318289,9,33,55,26,3
318308,11,24,55,33,3
318322,1,30,55,24,2
318331,12,43,55,43,2
318343,4,35,55,43,3
318344,9,40,55,41,1
318353,10,25,55,23,2
318354,4,17,55,26,1
318355,1,38,55,36,3
318356,1,34,55,28,1
318370,1,42,55,45,1
318377,7,31,55,27,2
318378,10,29,55,46,2
318384,1,31,55,46,2
318385,1,31,55,23,1
318386,3,35,55,44,2
318395,4,22,55,31,2
318396,4,29,55,25,3
318401,5,29,55,25,3
318417,8,24,55,33,3
318423,8,31,55,45,1
318431,10,35,55,31,3
318435,10,41,55,36,1
318437,11,39,55,44,1
318440,11,28,55,46,1
318441,11,30,55,41,2
318442,11,33,55,40,3
318445,1,25,55,22,2
318447,2,22,55,37,2
318449,2,18,55,25,1
318451,2,26,55,33,3
318452,3,32,55,26,2
318456,4,42,55,34,1
318459,7,32,55,41,3
318461,7,22,55,45,1
318463,8,24,55,37,1
318466,9,39,55,34,1
318469,9,36,55,34,3
318474,10,20,55,19,1
318477,11,38,55,31,2
318478,11,28,55,40,1
318481,11,36,55,28,3
318484,12,29,55,26,2
318485,12,41,55,44,2
318488,12,25,55,32,2
318490,10,26,55,34,2
318491,1,32,55,38,2
318509,5,35,55,29,3
318511,7,26,55,23,3
318516,3,32,55,40,3
318519,7,39,55,35,1
318522,10,36,55,40,3
318532,6,26,55,37,2
318534,9,17,55,21,3
318535,10,28,55,35,3
318539,12,40,55,36,1
318551,1,36,55,46,1
318557,9,20,55,26,2
318561,8,38,55,40,2
318562,8,42,55,44,1
318564,6,41,55,44,2
318565,10,29,55,46,2
318566,6,32,55,28,3
318571,2,41,55,41,2
318580,4,21,55,43,1
318587,5,30,55,44,2
318599,1,38,55,40,2
318605,4,26,55,33,3
318607,7,35,55,41,2
318611,2,29,55,38,3
318614,11,17,55,24,1
318623,3,35,55,27,1
318624,3,38,55,37,2
318630,6,28,55,25,3
318633,3,32,55,41,3
318637,4,20,55,37,1
318642,5,19,55,30,1
318643,7,30,55,28,3
318650,12,37,55,34,2
318652,5,19,55,23,3
318654,8,35,55,29,3
318660,2,38,55,27,2
318667,8,20,55,28,2
318674,8,17,55,21,3
318675,9,18,55,20,2
318677,11,24,55,36,2
318679,3,25,55,39,1
318680,3,28,55,21,1
318682,8,38,55,32,2
318687,10,29,55,39,2
318688,6,35,55,43,3
318692,12,38,55,44,1
318693,12,38,55,38,2
318699,7,34,55,41,1
318701,5,25,55,43,1
318702,2,23,55,34,2
318705,4,17,55,21,3
318706,4,32,55,40,3
318710,1,35,55,24,1
318711,3,23,55,36,3
318713,4,34,55,42,1
318714,5,25,55,22,2
318716,6,19,55,21,3
318718,6,33,55,22,1
318723,10,33,55,26,3
318724,11,26,55,23,3
318730,8,35,55,34,3
318735,11,28,55,24,3
318737,7,34,55,43,3
318739,10,26,55,39,1
318745,10,38,55,34,2
318748,3,23,55,26,3
318759,9,23,55,30,2
318767,10,32,55,39,2
318769,1,35,55,39,1
318772,3,37,55,31,1
318774,2,30,55,39,2
318775,3,22,55,46,2
318779,7,34,55,26,1
318787,8,33,55,46,2
318788,5,32,55,24,1
318790,11,37,55,28,3
318792,8,23,55,36,3
318796,9,26,55,32,3
318801,9,29,55,24,2
318802,10,26,55,38,1
318805,7,34,55,38,2
318807,1,38,55,42,2
318809,11,37,55,41,3
318811,1,25,55,45,1
318815,8,33,55,27,1
318818,6,32,55,42,2
318820,4,38,55,27,2
318823,2,33,55,26,3
318825,1,29,55,41,3
318826,1,29,55,41,3
318827,8,43,55,43,2
318835,11,28,55,36,1
318836,2,25,55,35,1
318839,11,27,55,37,2
318842,4,38,55,36,3
318843,6,31,55,25,2
318844,11,23,55,19,1
318845,12,37,55,28,3
318851,12,37,55,37,3
318852,2,28,55,24,3
318854,9,27,55,39,1
318860,3,36,55,31,1
318861,7,25,55,34,2
318866,8,28,55,25,3
318873,4,36,55,40,3
318875,7,20,55,36,1
318878,1,44,55,46,2
318879,2,40,55,42,1
318888,8,24,55,32,3
318892,9,29,55,24,2
318894,10,29,55,22,1
318895,10,31,55,39,2
318896,12,31,55,25,2
318898,1,20,55,23,2
318902,6,23,55,35,1
318903,6,36,55,33,3
318906,10,24,55,32,3
318907,11,36,55,33,3
318910,5,24,55,36,2
318913,8,28,55,25,3
318915,3,43,55,42,1
318920,9,34,55,30,2
318928,8,19,55,31,1
318930,8,37,55,25,1
318933,5,38,55,33,2
318934,6,35,55,46,3
318938,12,37,55,38,3
318941,9,33,55,41,2
318944,11,29,55,42,1
318952,6,27,55,36,1
318953,2,23,55,36,3
318955,11,35,55,41,2
318956,10,21,55,28,2
318958,5,42,55,33,2
318959,11,42,55,29,1
318962,6,19,55,23,3
318966,8,19,55,19,1
318968,4,26,55,35,2
318969,6,28,55,35,3
318973,1,38,55,43,3
318975,12,22,55,21,1
318977,1,24,55,32,3
318981,5,38,55,38,2
318990,10,42,55,40,2
318995,7,21,55,28,2
318996,12,35,55,34,3
318997,5,35,55,25,1
318999,11,39,55,39,1
319006,1,39,55,42,2
319016,7,20,55,34,1
319021,4,18,55,31,1
319022,10,26,55,35,2
319023,7,40,55,37,1
319024,3,26,55,23,3
319025,2,22,55,30,1
319026,4,28,55,24,3
319027,12,17,55,17,1
319034,4,30,55,28,3
319039,10,26,55,32,3
319043,12,41,55,46,2
319044,5,22,55,38,1
319047,10,17,55,19,1
319050,12,26,55,44,1
319055,9,37,55,35,2
319063,8,37,55,38,3
319065,7,40,55,46,3
319076,11,32,55,38,2
319077,4,26,55,42,1
319079,2,29,55,23,1
319080,5,34,55,43,3
319082,12,37,55,28,3
319088,6,24,55,34,1
319090,7,44,55,42,1
319092,5,23,55,34,2
319093,3,42,55,33,2
319095,6,25,55,36,1
319097,8,28,55,41,1
319098,12,29,55,41,3
319100,3,21,55,19,1
319103,1,44,55,43,1
319104,6,18,55,24,1
319105,1,39,55,42,2
319113,6,30,55,44,2
319114,1,38,55,43,3
319118,3,19,55,29,3
319121,5,32,55,45,2
319122,6,42,55,46,2
319123,6,32,55,46,2
319126,8,34,55,43,3
319139,11,22,55,18,1
319143,5,25,55,34,2
319150,10,43,55,46,3
319154,5,35,55,28,2
319155,5,33,55,40,3
319159,9,30,55,23,1
319166,9,23,55,26,3
319169,4,21,55,29,1
319176,8,24,55,35,2
319180,6,39,55,31,1
319182,1,35,55,43,3
319189,2,33,55,30,3
319198,12,33,55,40,3
319202,5,37,55,45,1
319205,8,37,55,41,3
319209,12,38,55,42,2
319214,11,39,55,38,2
319215,11,36,55,28,3
319216,7,32,55,26,2
319220,3,31,55,27,2
319221,10,38,55,39,3
319222,11,19,55,26,2
319223,4,30,55,43,1
319224,4,31,55,26,2
319230,3,40,55,30,1
319233,5,30,55,36,2
319234,5,37,55,41,3
319235,1,40,55,43,1
319239,9,25,55,23,2
319242,2,34,55,39,1
319243,1,42,55,40,2
319244,8,34,55,30,2
319246,9,35,55,42,1
319247,10,26,55,45,1
319252,3,31,55,39,2
319255,2,22,55,29,2
319260,7,33,55,42,2
319268,12,34,55,45,1
319269,3,22,55,35,1
319275,8,30,55,42,2
319276,10,42,55,46,2
319282,2,37,55,32,1
319283,3,30,55,24,2
319287,11,29,55,38,3
319296,10,28,55,23,1
319301,2,24,55,21,2
319302,3,23,55,26,3
319311,11,32,55,28,3
319313,11,23,55,22,1
319316,4,38,55,39,3
319322,6,35,55,31,3
319327,12,30,55,21,1
319334,1,29,55,39,2
319339,11,35,55,29,3
319350,10,26,55,22,1
319351,1,31,55,46,2
319352,1,32,55,39,2
319358,7,37,55,37,3
319364,11,23,55,31,2
319366,12,24,55,35,2
319377,4,37,55,37,3
319379,9,26,55,33,3
319388,8,41,55,46,2
319394,4,36,55,34,3
319396,6,35,55,46,3
319399,2,29,55,25,3
319410,9,26,55,37,2
319415,2,33,55,30,3
319420,11,38,55,39,3
319422,4,37,55,38,3
319431,6,29,55,38,3
319441,10,23,55,31,2
319445,5,31,55,42,1
319446,2,41,55,35,1
319451,6,27,55,46,1
319466,12,22,55,37,2
319467,1,35,55,32,2
319468,1,41,55,43,2
319470,5,33,55,39,3
319473,12,29,55,43,1
319477,1,27,55,20,1
319480,9,19,55,21,3
319483,1,20,55,27,2
319485,4,28,55,39,1
319494,5,19,55,21,3
319495,6,41,55,40,1
319497,9,32,55,41,3
319498,10,32,55,29,1
319503,2,40,55,46,3
319505,5,32,55,28,3
319506,12,33,55,42,2
319507,11,38,55,31,2
319508,3,29,55,37,1
319511,11,35,55,46,3
319513,3,23,55,30,2
319519,8,19,55,29,3
319526,6,40,55,46,3
319536,6,30,55,41,2
319539,10,32,55,42,2
319542,9,37,55,35,2
319546,9,27,55,24,1
319556,10,38,55,43,3
319559,5,36,55,34,3
319560,7,33,55,39,3
319561,10,27,55,37,2
319563,10,33,55,39,3
319577,10,44,55,46,2
319578,2,20,55,28,2
319580,4,17,55,23,1
319582,11,23,55,46,1
319584,1,36,55,28,3
319603,10,38,55,30,1
319605,1,32,55,46,2
319611,6,35,55,28,2
319617,7,27,55,25,1
319628,10,40,55,31,1
319640,10,33,55,45,2
319641,9,33,55,45,2
319642,9,26,55,34,2
319644,12,23,55,32,1
319645,10,28,55,43,1
319650,4,37,55,40,2
319651,9,19,55,29,3
319677,10,29,55,26,2
319683,7,27,55,40,1
319695,1,24,55,33,3
319697,3,35,55,32,2
319699,3,40,55,39,1
319703,12,28,55,38,1
319705,8,20,55,27,2
319708,2,41,55,33,1
319709,6,38,55,34,2
319715,4,41,55,43,2
319717,10,30,55,28,3
319718,9,38,55,37,2
319719,6,33,55,46,2
319721,12,36,55,40,3
319723,5,21,55,42,1
319727,3,32,55,45,2
319729,8,40,55,45,1
319731,8,38,55,32,2
319734,4,20,55,26,2
319743,1,22,55,33,1
319747,1,18,55,38,1
319752,2,20,55,38,1
319754,2,33,55,30,3
319755,2,33,55,43,1
319760,2,26,55,36,3
319763,2,26,55,32,3
319769,3,22,55,46,2
319775,3,42,55,41,1
319776,3,28,55,35,3
319780,3,39,55,43,1
319783,3,35,55,34,3
319787,4,26,55,36,3
319789,5,36,55,32,1
319796,5,30,55,42,2
319799,6,26,55,36,3
319801,6,38,55,36,3
319802,6,35,55,40,3
319809,6,18,55,20,2
319826,8,21,55,37,1
319836,10,35,55,44,2
319841,11,25,55,38,1
319844,11,37,55,42,1
319851,11,22,55,32,1
319856,12,30,55,27,1
319858,12,38,55,33,2
319861,12,22,55,20,1
319865,1,25,55,37,1
319866,1,30,55,39,2
319868,2,22,55,31,2
319871,3,41,55,38,2
319875,3,41,55,41,2
319879,3,34,55,38,2
319897,7,21,55,41,1
319898,8,37,55,40,2
319901,8,27,55,23,1
319902,8,19,55,23,3
319907,9,20,55,23,2
319908,9,41,55,38,2
319910,10,43,55,46,3
319911,10,43,55,46,3
319913,10,26,55,40,1
319915,11,36,55,44,1
319921,12,19,55,26,2
319926,8,35,55,40,3
319927,5,36,55,37,2
319931,3,36,55,37,2
319932,8,33,55,41,2
319944,11,35,55,40,3
319949,7,40,55,34,1
319956,11,37,55,34,2
319957,7,22,55,29,2
319968,5,33,55,23,1
319972,6,36,55,33,3
319975,2,30,55,36,2
319976,5,25,55,32,2
319979,2,39,55,36,1
319983,10,39,55,41,1
319985,2,38,55,46,1
319991,6,37,55,26,1
319995,12,17,55,20,1
319996,12,39,55,38,2
320002,8,21,55,46,1
320006,6,32,55,40,3
320026,8,27,56,22,2
320027,8,37,56,44,3
320076,10,42,56,33,3
320077,5,40,56,32,1
320106,2,31,56,26,2
320144,1,32,56,24,1
320168,6,18,56,20,3
320169,7,30,56,24,2
320173,7,38,56,33,2
320183,9,19,56,25,3
320184,9,31,56,43,3
320191,10,23,56,32,3
320193,11,33,56,26,1
320265,5,31,56,25,3
320279,4,24,56,38,2
320337,5,34,56,45,3
320340,9,41,56,37,3
320350,8,42,56,41,3
320364,8,34,56,23,3
320426,8,18,56,44,1
320432,8,43,56,43,3
320485,12,41,56,35,2
320496,9,26,56,38,3
320531,4,17,56,23,1
320534,6,42,56,42,2
320589,7,31,56,26,2
320593,11,37,56,29,3
320601,9,24,56,31,1
320619,1,20,56,34,3
320694,9,17,56,17,2
320698,7,33,56,23,1
320701,3,19,56,17,1
320717,12,17,56,22,1
320730,8,24,56,21,1
320737,7,42,56,39,3
320740,8,38,56,45,3
320778,3,35,56,26,2
320792,6,38,56,26,1
320806,9,23,56,34,3
320834,5,30,56,44,1
320879,11,27,56,40,3
320881,12,26,56,37,3
320895,6,37,56,45,2
320930,6,26,56,37,3
320964,1,20,56,18,1
320985,11,42,56,42,2
321003,11,23,56,35,1
321059,11,29,56,45,2
321068,1,35,56,28,3
321077,5,17,56,30,1
321078,5,18,56,39,1
321081,7,35,56,23,1
321112,2,40,56,34,1
321119,1,38,56,44,3
321146,8,40,56,44,1
321160,2,37,56,44,3
321183,2,24,56,40,2
321201,7,21,56,21,3
321212,6,32,56,23,2
321251,1,18,56,30,1
321265,10,21,56,17,1
321277,10,29,56,39,3
321286,7,39,56,45,2
321300,5,23,56,32,3
321325,5,35,56,28,3
321344,9,41,56,40,2
321351,10,34,56,45,3
321375,2,43,56,37,2
321377,6,18,56,25,2
321402,8,41,56,39,3
321405,10,32,56,44,3
321410,8,27,56,41,2
321423,4,43,56,42,2
321443,11,25,56,41,2
321458,3,38,56,44,3
321490,11,18,56,18,2
321501,5,25,56,40,2
321503,9,21,56,19,3
321515,1,30,56,42,3
321553,7,30,56,23,1
321582,10,23,56,39,1
321583,11,24,56,46,1
321586,11,41,56,44,2
321589,12,41,56,34,1
321602,3,21,56,38,1
321608,6,42,56,41,3
321622,8,28,56,45,2
321636,2,21,56,32,1
321644,12,17,56,20,3
321646,9,43,56,34,2
321671,4,21,56,44,1
321697,4,18,56,21,3
321743,10,42,56,43,3
321783,7,19,56,21,2
321813,3,17,56,19,3
321815,1,42,56,43,3
321823,4,29,56,39,3
321843,5,39,56,31,2
321852,12,30,56,42,3
321865,2,35,56,26,2
321903,9,29,56,39,3
321931,1,45,56,46,3
321936,7,26,56,44,1
321940,12,44,56,33,1
321947,8,21,56,45,1
321986,3,41,56,45,3
321987,3,41,56,45,3
322009,8,38,56,29,3
322061,3,42,56,43,3
322089,2,41,56,30,1
322137,12,26,56,42,2
322167,9,18,56,32,1
322175,1,23,56,36,1
322208,3,28,56,41,3
322211,3,34,56,45,3
322223,3,21,56,31,1
322228,4,26,56,41,3
322231,4,31,56,21,1
322257,5,18,56,33,1
322258,5,20,56,17,2
322310,8,18,56,22,2
322312,9,42,56,39,3
322338,10,27,56,40,3
322355,11,20,56,31,2
322382,5,21,56,30,3
322384,8,18,56,21,3
322385,6,36,56,24,1
322388,4,20,56,36,1
322458,1,44,56,45,1
322463,4,24,56,35,3
322481,8,43,56,42,2
322498,1,27,56,21,3
322573,7,41,56,37,3
322587,11,26,56,39,2
322593,5,31,56,24,1
322601,2,32,56,44,3
322604,4,38,56,25,1
322631,7,24,56,40,2
322634,12,21,56,35,1
322639,3,24,56,22,2
322659,5,38,56,44,3
322667,6,42,56,40,3
322707,7,17,56,17,2
322733,6,37,56,28,1
322734,7,27,56,46,3
322781,9,25,56,38,1
322784,11,34,56,27,1
322821,4,38,56,30,3
322836,6,26,56,39,2
322892,1,27,56,21,3
322893,1,17,56,20,3
322895,1,23,56,32,3
322916,2,37,56,33,2
322917,2,31,56,43,3
322990,4,41,56,40,2
322993,4,40,56,38,3
322994,4,40,56,38,3
323031,5,17,56,20,3
323039,5,20,56,46,1
323087,6,39,56,30,1
323111,6,21,56,21,3
323114,7,31,56,43,3
323142,7,38,56,45,3
323160,8,24,56,22,2
323161,8,18,56,18,2
323162,8,23,56,33,3
323171,8,23,56,40,3
