ID,MNAIS,AGEXACTM,DEPDOM,AGEXACTP,count
238818,10,30,39,41,2
238820,10,23,39,32,2
238826,11,19,39,29,1
238827,11,38,39,39,4
238831,12,32,39,40,5
238832,12,20,39,24,3
238833,12,32,39,46,5
238836,12,40,39,44,2
238837,1,34,39,42,4
238850,7,34,39,22,1
238851,9,24,39,36,3
238852,9,18,39,22,1
238854,11,32,39,27,3
238855,11,21,39,31,1
238856,12,41,39,46,5
238857,12,40,39,36,2
238859,9,41,39,41,3
238871,3,33,39,45,1
238876,10,24,39,23,5
238881,10,18,39,18,4
238883,11,34,39,46,4
238884,11,44,39,43,3
238885,11,44,39,43,3
238887,8,32,39,45,2
238888,3,35,39,43,1
238891,9,32,39,38,2
238896,3,38,39,40,3
238907,6,29,39,40,3
238914,8,32,39,28,5
238917,6,35,39,40,5
238919,7,32,39,43,3
238921,1,27,39,34,4
238922,6,43,39,41,1
238926,7,25,39,23,5
238937,5,28,39,42,1
238939,8,37,39,42,3
238942,1,38,39,32,2
238946,8,26,39,35,4
238952,4,21,39,25,4
238953,4,21,39,25,4
238955,1,26,39,37,3
238960,9,30,39,26,3
238961,10,29,39,27,4
238966,5,23,39,22,4
238974,7,38,39,34,2
238977,8,32,39,46,5
238979,12,35,39,32,3
238980,8,34,39,46,4
238981,3,29,39,20,1
238983,4,18,39,21,1
238990,9,21,39,28,4
238991,12,31,39,25,2
238992,11,35,39,31,2
238996,10,33,39,30,3
239001,5,44,39,38,1
239002,6,26,39,24,3
239005,7,25,39,36,3
239006,4,36,39,43,4
239007,5,34,39,31,5
239010,2,19,39,24,2
239011,8,26,39,40,1
239012,8,36,39,25,1
239015,12,29,39,42,5
239018,11,17,39,39,1
239027,6,26,39,37,3
239028,6,40,39,38,2
239039,6,22,39,26,4
239042,8,29,39,42,5
239044,9,36,39,32,5
239045,10,31,39,27,3
239048,12,21,39,28,4
239050,2,28,39,37,4
239051,7,35,39,28,4
239057,10,37,39,43,3
239060,9,30,39,39,4
239062,1,30,39,25,1
239066,5,35,39,32,3
239069,5,26,39,23,3
239070,4,38,39,44,5
239083,5,41,39,43,3
239095,1,40,39,41,3
239096,1,24,39,36,3
239100,10,38,39,45,4
239101,10,43,39,43,2
239104,8,24,39,32,4
239109,4,40,39,32,1
239117,7,30,39,26,3
239121,12,37,39,31,4
239122,12,37,39,31,4
239132,3,32,39,42,3
239138,12,36,39,41,3
239140,3,45,39,46,1
239147,3,35,39,30,4
239164,4,19,39,25,1
239167,5,29,39,39,2
239176,2,35,39,28,4
239178,9,34,39,42,4
239182,11,37,39,31,4
239183,11,37,39,31,4
239188,8,31,39,38,3
239190,11,30,39,42,3
239191,11,30,39,42,3
239195,4,23,40,21,2
239197,8,25,40,23,4
239203,1,20,40,28,3
239205,1,40,40,43,4
239209,4,23,40,35,3
239210,4,20,40,19,3
239212,5,23,40,23,5
239214,6,35,40,42,4
239225,12,24,40,22,4
239228,12,26,40,40,3
239229,1,30,40,26,2
239236,5,32,40,29,5
239246,1,40,40,45,4
239249,4,27,40,44,2
239258,2,33,40,29,5
239262,11,34,40,40,5
239266,2,28,40,41,3
239271,9,32,40,43,1
239272,10,26,40,24,4
239278,7,29,40,24,1
239280,10,26,40,24,4
239281,7,35,40,29,5
239282,11,29,40,43,1
239288,6,22,40,21,3
239302,8,23,40,30,5
239312,1,40,40,36,3
239314,7,29,40,45,1
239316,6,35,40,41,5
239319,2,40,40,33,5
239321,11,25,40,31,4
239326,12,34,40,29,2
239337,6,25,40,40,2
239338,6,25,40,40,2
239339,3,29,40,40,2
239342,10,40,40,33,5
239360,8,34,40,41,5
239367,5,32,40,40,3
239372,9,17,40,18,3
239378,1,40,40,35,3
239381,8,37,40,42,5
239394,7,19,40,26,3
239396,7,29,40,39,2
239398,8,39,40,39,4
239407,4,35,40,41,5
239412,8,21,40,41,1
239414,9,25,40,24,5
239419,10,38,40,43,3
239428,12,40,40,33,5
239429,12,26,40,36,4
239432,8,26,40,40,3
239433,3,27,40,36,3
239437,6,39,40,39,4
239440,8,40,40,40,4
239448,11,45,40,43,1
239451,4,40,40,32,1
239452,7,30,40,46,4
239465,1,43,40,45,3
239467,1,25,40,46,2
239492,7,25,40,34,5
239497,8,41,40,39,5
239500,9,34,40,28,3
239501,9,40,40,38,4
239508,10,22,40,34,1
239512,11,41,40,40,2
239513,11,33,40,45,2
239515,11,34,40,45,5
239516,11,34,40,45,5
239517,12,35,40,30,3
239518,1,38,40,43,3
239533,6,40,40,36,3
239541,10,45,40,40,1
239550,1,41,40,39,5
239556,7,41,40,31,1
239560,1,30,40,44,2
239562,1,24,40,22,4
239563,7,26,40,23,4
239589,9,33,40,29,5
239595,4,37,40,42,5
239603,11,34,40,23,1
239604,9,33,40,30,5
239622,10,26,40,46,2
239633,9,38,40,38,5
239634,1,27,40,38,3
239640,2,35,40,44,4
239641,2,34,40,45,5
239648,4,19,40,27,2
239650,5,37,40,44,1
239672,11,20,40,27,5
239679,1,31,40,45,2
239689,8,26,40,23,4
239717,4,26,40,36,4
239718,5,25,40,34,5
239721,1,30,40,46,4
239724,8,35,40,30,3
239730,2,44,40,39,1
239742,6,18,40,21,2
239747,9,21,40,21,4
239749,10,28,40,39,2
239753,12,19,40,21,3
239765,10,39,40,42,3
239775,8,21,40,29,1
239779,10,28,40,25,4
239790,7,40,40,43,4
239793,11,21,40,26,4
239802,5,29,40,44,2
239813,1,22,40,30,3
239815,1,19,40,19,2
239817,1,17,40,22,1
239819,2,23,40,22,5
239834,3,39,40,43,5
239841,5,34,40,27,2
239844,5,24,40,46,1
239845,5,27,40,37,4
239846,6,19,40,24,5
239850,6,40,40,36,3
239856,6,20,40,18,5
239864,7,19,40,23,2
239868,7,23,40,31,3
239871,8,17,40,20,3
239873,8,20,40,24,3
239875,8,37,40,42,5
239877,9,30,40,39,4
239882,9,38,40,44,2
239886,10,39,40,35,3
239887,10,21,40,26,4
239893,11,33,40,39,5
239895,11,33,40,39,5
239899,12,38,40,34,3
239904,12,21,40,28,3
239909,1,21,40,30,3
239915,2,28,40,24,3
239916,2,20,40,23,5
239919,3,43,40,37,1
239925,3,37,40,43,2
239928,4,30,40,26,2
239932,5,21,40,19,3
239933,5,22,40,28,3
239934,5,25,40,24,5
239937,6,32,40,25,2
239940,7,19,40,18,1
239943,7,22,40,33,1
239944,7,20,40,18,5
239953,10,20,40,22,4
239955,10,20,40,23,5
239956,11,17,40,20,3
239961,11,27,40,24,2
239968,12,39,40,32,2
239969,12,39,40,32,2
239988,8,38,40,32,3
239990,6,23,40,21,2
239997,9,30,40,46,4
240000,12,23,40,22,5
240008,6,41,40,45,1
240016,2,40,40,44,3
240019,6,28,40,41,3
240021,1,30,40,40,5
240025,8,27,40,43,2
240026,10,33,40,39,5
240037,6,34,40,44,4
240044,8,21,40,26,4
240051,12,19,40,31,1
240073,5,28,40,36,4
240083,12,25,40,23,4
240084,1,25,40,22,1
240086,7,38,40,31,4
240091,12,42,40,44,3
240097,10,30,40,27,3
240103,7,32,40,40,3
240106,2,42,40,39,1
240110,3,23,40,31,3
240116,6,26,40,37,3
240123,10,38,40,32,3
240141,1,34,40,41,5
240142,1,23,40,37,1
240146,6,19,40,19,2
240149,8,19,40,25,2
240151,9,23,40,40,1
240156,2,28,40,46,3
240158,4,18,40,18,1
240164,4,39,40,45,2
240167,6,22,40,21,3
240168,7,33,40,26,1
240169,9,32,40,21,1
240186,10,31,40,46,4
240188,12,25,40,23,4
240189,11,19,40,24,5
240193,9,27,40,36,3
240195,10,31,40,46,4
240203,9,43,40,42,2
240204,9,21,40,30,3
240209,2,34,40,25,1
240212,4,36,40,28,5
240214,10,28,40,25,4
240221,7,33,40,27,4
240230,12,35,40,41,5
240243,7,23,40,27,3
240249,3,31,40,25,3
240254,12,34,40,41,5
240258,9,27,40,35,5
240267,2,37,40,27,2
240269,9,32,40,46,3
240287,3,40,40,43,4
240293,4,45,40,46,2
240302,6,26,40,41,1
240321,9,29,40,26,3
240325,10,25,40,34,5
240332,11,28,40,44,3
240344,8,21,40,20,3
240346,3,31,40,38,5
240348,1,24,40,34,2
240352,6,28,40,43,2
240354,8,42,40,43,3
240356,10,24,40,22,4
240359,6,41,40,25,1
240370,4,37,40,28,1
240372,4,25,40,46,2
240381,1,35,40,42,4
240390,5,38,40,38,5
240392,9,30,40,40,5
240393,2,23,40,31,3
240400,3,24,40,33,2
240410,10,37,40,27,2
240413,11,40,40,39,3
240427,6,38,40,38,5
240430,2,31,40,41,1
240434,9,40,40,39,3
240435,10,29,40,38,2
240442,3,34,40,30,4
240444,3,26,40,34,3
240445,3,21,40,21,4
240454,3,34,40,44,4
240458,10,40,40,33,5
240470,4,29,40,40,2
240473,4,30,40,46,4
240476,7,27,40,39,3
240480,12,32,40,27,1
240482,6,31,40,26,2
240483,12,23,40,30,5
240494,9,37,40,42,5
240506,7,26,40,34,3
240519,5,39,40,39,4
240524,6,33,40,29,5
240525,11,38,40,34,3
240528,1,34,40,45,5
240529,1,27,40,23,3
240536,1,32,40,29,5
240539,3,23,40,23,5
240541,8,37,40,31,4
240547,12,37,40,43,2
240550,7,22,40,19,2
240560,7,27,40,38,3
240563,6,39,40,37,3
240568,7,39,40,44,1
240581,10,25,40,35,3
240586,8,38,40,31,4
240598,8,32,40,23,1
240599,11,32,40,40,3
240606,7,30,40,27,3
240616,4,21,40,19,3
240618,8,30,40,44,2
240625,5,33,40,29,5
240636,5,39,40,42,3
240638,1,33,40,27,4
240643,5,35,40,44,4
240648,8,18,40,24,1
240652,9,40,40,35,3
240660,1,35,40,46,5
240663,1,17,40,21,1
240666,1,32,40,46,3
240668,7,41,40,39,5
240672,7,39,40,45,2
240673,6,26,40,38,2
240674,6,44,40,40,1
240675,8,43,40,40,1
240679,9,20,40,22,4
240691,1,23,40,34,2
240695,1,18,40,20,3
240696,2,42,40,44,3
240701,2,35,40,45,4
240703,2,28,40,41,3
240707,2,25,40,38,2
240710,2,20,40,23,5
240711,2,32,40,46,3
240712,2,17,40,20,3
240721,3,26,40,36,4
240722,3,27,40,23,3
240725,3,39,40,43,5
240729,4,22,40,29,5
240732,3,17,40,23,1
240733,4,26,40,37,3
240734,4,22,40,31,3
240741,4,35,40,46,5
240742,4,44,40,44,1
240744,4,22,40,19,2
240745,4,25,40,39,3
240746,4,18,40,33,1
240749,4,32,40,25,2
240751,5,25,40,35,3
240753,5,43,40,46,5
240765,5,23,40,23,5
240768,5,22,40,37,1
240770,6,19,40,26,3
240772,6,40,40,45,4
240776,6,26,40,24,4
240782,6,23,40,30,5
240786,7,21,40,34,1
240787,6,23,40,46,2
240790,7,40,40,43,4
240792,6,21,40,31,2
240796,7,25,40,24,5
240797,7,21,40,19,3
240800,7,18,40,23,2
240805,7,28,40,24,3
240807,8,27,40,37,4
240808,8,20,40,18,5
240809,8,42,40,45,4
240813,8,34,40,44,4
240815,8,31,40,45,2
240819,9,26,40,23,4
240824,9,40,40,34,1
240828,8,18,40,23,2
240832,9,28,40,36,4
240835,9,22,40,28,3
240837,10,19,40,25,2
240839,10,22,40,21,3
240844,10,38,40,38,5
240845,10,35,40,41,5
240852,11,20,40,26,2
240855,11,29,40,42,2
240859,11,19,40,27,2
240865,11,23,40,19,1
240868,12,42,40,44,3
240871,12,35,40,45,4
240875,1,20,40,22,4
240890,5,37,40,31,4
240893,6,41,40,34,3
240895,7,31,40,43,1
240898,7,40,40,40,4
240900,8,21,40,28,3
240901,8,40,40,44,3
240902,8,37,40,40,4
240905,8,24,40,33,2
240907,8,42,40,46,3
240912,9,19,40,32,1
240913,10,36,40,26,1
240915,10,23,40,35,3
240918,11,43,40,46,5
240919,11,39,40,28,2
240922,12,24,40,32,4
240925,5,37,40,32,3
240927,12,35,40,42,4
240930,3,30,40,27,3
240937,9,20,40,19,3
240938,10,21,40,20,3
240943,8,31,40,26,2
240950,12,32,40,19,1
240952,5,41,40,42,1
240955,9,20,40,23,5
240958,10,20,40,24,3
240959,11,36,40,30,3
240965,7,24,40,30,3
240980,2,34,40,40,5
240982,8,36,40,30,3
240984,10,20,40,27,5
240988,12,35,40,29,5
240990,3,28,40,36,4
240992,6,20,40,27,5
240993,9,28,40,40,3
240994,9,23,40,42,1
241001,12,32,40,26,2
241002,2,25,40,24,5
241004,6,33,40,27,4
241013,7,24,40,21,1
241025,2,39,40,43,5
241028,2,34,40,44,4
241038,6,40,40,42,4
241045,7,23,40,22,5
241051,8,30,40,40,5
241055,8,40,40,45,4
241056,10,42,40,45,4
241058,10,25,40,34,5
241064,1,28,40,37,1
241067,1,36,40,28,5
241080,1,37,40,31,4
241083,5,33,40,39,5
241103,7,38,40,38,5
241104,9,24,40,32,4
241122,5,34,40,40,5
241123,6,41,40,35,2
241127,2,35,40,28,1
241141,10,31,40,27,4
241143,11,40,40,42,4
241147,1,33,40,29,5
241152,5,24,40,32,4
241155,7,34,40,30,4
241160,9,31,40,23,1
241163,11,32,40,30,4
241166,9,20,40,23,5
241173,6,38,40,30,2
241180,5,29,40,23,1
241182,12,34,40,41,5
241184,6,21,40,20,3
241188,1,33,40,28,5
241190,2,38,40,34,3
241191,2,33,40,23,1
241197,6,20,40,28,3
241206,10,33,40,30,5
241211,2,23,40,27,3
241214,8,24,40,32,4
241238,10,36,40,27,1
241240,2,33,40,24,1
241250,6,31,40,42,1
241253,1,23,40,36,1
241254,4,36,40,41,4
241256,7,40,40,22,1
241263,11,40,40,44,3
241264,2,20,40,19,3
241269,7,40,40,41,2
241270,9,44,40,30,1
241272,2,37,40,31,4
241290,4,22,40,30,3
241291,7,39,40,36,1
241295,6,41,40,34,3
241296,4,39,40,33,2
241298,7,35,40,46,5
241303,11,21,40,28,3
241305,7,28,40,46,3
241306,9,25,40,31,4
241308,12,28,40,39,2
241312,8,20,40,30,1
241317,12,26,40,40,3
241318,4,42,40,43,3
241319,8,36,40,29,1
241338,9,34,40,26,2
241341,10,26,40,37,3
241343,4,23,40,46,2
241344,5,25,40,37,1
241352,7,40,40,38,4
241366,4,40,40,45,4
241367,6,22,40,30,3
241371,8,20,40,18,5
241373,10,39,40,39,4
241382,11,32,40,29,5
241383,12,19,40,21,3
241384,4,27,40,21,1
241385,6,21,40,21,4
241386,6,29,40,38,2
241396,2,27,40,44,2
241401,7,18,40,17,2
241415,1,39,40,28,2
241423,3,27,40,37,4
241427,8,27,40,41,1
241430,8,29,40,26,3
241433,10,18,40,17,2
241436,7,32,40,44,1
241440,11,35,40,44,4
241444,4,26,40,22,3
241447,7,27,40,37,4
241452,7,31,40,25,3
241454,10,26,40,39,1
241460,2,23,40,35,3
241463,4,34,40,26,2
241466,4,22,40,28,3
241467,2,24,40,36,1
241469,4,19,40,35,1
241471,6,26,40,38,2
241476,3,35,40,29,5
241480,12,19,40,24,5
241482,3,26,40,23,4
241487,4,39,40,33,2
241495,7,27,40,45,1
241497,8,38,40,30,2
241504,12,27,40,36,3
241505,12,27,40,40,1
241514,6,24,40,35,2
241532,10,42,40,46,3
241537,6,20,40,28,3
241539,1,33,40,39,5
241551,2,27,40,35,5
241552,4,25,40,31,4
241553,9,27,40,38,3
241554,11,30,40,39,4
241556,5,29,40,26,3
241565,9,38,40,43,3
241571,2,32,40,24,1
241572,5,29,40,42,2
241608,1,19,40,20,2
241609,1,35,40,41,5
241616,3,30,40,39,4
241639,11,42,40,38,1
241641,11,33,40,28,5
241643,12,28,40,25,4
241650,4,32,40,30,4
241653,8,34,40,27,2
241665,7,31,40,27,4
241674,5,23,40,22,5
241675,9,25,40,23,4
241686,2,33,40,45,2
241711,2,31,40,25,3
241714,3,22,40,29,5
241722,6,18,40,21,2
241723,6,30,40,45,2
241724,6,17,40,17,1
241730,8,28,40,25,4
241744,12,39,40,35,3
241745,12,25,40,39,3
241746,12,24,40,22,4
241752,1,45,40,45,1
241756,3,18,40,20,3
241760,6,23,40,22,5
241761,6,20,40,27,5
241763,6,41,40,40,2
241765,7,28,40,40,3
241769,8,39,40,31,1
241780,11,31,40,27,4
241783,12,26,40,22,3
241786,12,35,40,44,4
241787,11,18,40,29,1
241788,7,43,40,35,1
241789,6,39,40,43,5
241792,10,28,40,36,4
241794,4,41,40,39,5
241802,5,18,40,20,3
241808,5,34,40,30,4
241813,9,42,40,45,4
241814,8,19,40,20,2
241815,5,41,40,35,2
241824,8,28,40,40,3
241830,2,17,40,19,1
241836,3,36,40,44,1
241840,5,21,40,35,1
241843,5,21,40,32,1
241845,6,31,40,38,5
241848,7,24,40,35,2
241850,7,31,40,46,4
241853,7,24,40,20,1
241862,8,27,40,23,3
241868,10,27,40,43,2
241870,10,22,40,20,1
241871,10,34,40,30,4
241884,12,17,40,18,3
241886,1,32,40,30,4
241890,3,33,40,28,5
241891,3,31,40,38,5
241892,5,33,40,28,5
241906,7,28,40,43,2
241910,2,40,40,37,1
241913,4,24,40,19,1
241915,4,35,40,29,5
241930,12,19,40,21,3
241932,3,22,40,31,3
241933,4,21,40,21,4
241935,8,35,40,42,4
241936,8,32,40,29,5
241940,12,31,40,46,4
241941,12,22,40,29,5
241942,8,25,40,43,1
241954,6,43,40,44,1
241955,10,39,40,42,3
241958,12,17,40,18,3
241962,8,25,40,41,2
241963,9,30,40,39,4
241970,5,20,40,27,5
241972,2,33,40,30,5
241973,7,37,40,32,3
241977,3,34,40,45,5
241981,8,40,40,42,4
241986,9,25,40,31,4
241991,1,43,40,41,1
241996,3,33,40,42,2
241999,4,20,40,22,4
242002,5,28,40,42,3
242009,7,34,40,21,1
242015,11,41,40,36,1
242024,1,43,40,46,5
242026,4,38,40,31,4
242027,6,34,40,28,3
242033,8,43,40,31,1
242036,9,42,40,43,3
242039,11,35,40,45,4
242041,11,30,40,40,5
242043,2,40,40,38,4
242046,1,24,40,30,3
242050,9,19,40,22,1
242060,4,42,40,36,1
242067,2,37,40,32,3
242073,7,25,40,38,2
242074,7,36,40,41,4
242077,9,41,40,41,2
242079,9,40,40,40,4
242080,10,41,40,41,2
242089,2,24,40,37,1
242090,2,24,40,30,3
242092,2,26,40,34,3
242094,3,40,40,38,4
242098,6,30,40,40,5
242099,6,23,40,23,5
242102,8,38,40,32,3
242121,10,36,40,28,5
242128,8,42,40,45,4
242131,10,42,40,46,3
242141,6,24,40,34,2
242144,8,35,40,30,3
242154,2,23,40,30,5
242155,2,23,40,30,5
242160,2,34,40,40,5
242165,11,33,40,27,4
242166,1,20,40,26,2
242167,4,33,40,28,5
242170,3,38,40,33,1
242175,8,44,40,43,1
242180,7,41,40,34,3
242186,2,26,40,36,4
242189,4,41,40,38,2
242190,4,37,40,40,4
242191,5,40,40,39,3
242192,6,27,40,35,5
242194,6,33,40,30,5
242198,8,34,40,42,1
242206,10,40,40,35,3
242208,11,28,40,24,3
242209,12,35,40,24,1
242212,6,41,40,32,1
242235,8,31,40,38,5
242236,3,24,40,39,1
242239,8,38,40,31,4
242243,10,28,40,42,3
242246,1,29,40,39,2
242249,3,46,40,46,2
242255,8,43,40,42,2
242261,12,27,40,39,3
242267,10,26,40,46,2
242271,7,17,40,25,1
242283,8,27,40,35,5
242285,10,25,40,41,2
242289,10,31,40,27,4
242292,2,32,40,29,5
242296,12,43,40,46,5
242298,7,19,40,24,5
242305,4,21,40,46,1
242322,5,30,40,45,2
242324,8,37,40,40,4
242337,7,21,40,30,3
242338,8,36,40,30,3
242339,9,23,40,34,2
242345,5,30,40,41,1
242348,2,29,40,44,2
242352,7,38,40,45,1
242358,12,43,40,46,5
242362,3,43,40,38,1
242366,5,23,40,23,5
242372,9,34,40,41,5
242386,7,35,40,45,4
242392,1,19,40,24,5
242393,1,25,40,35,3
242398,2,43,40,45,3
242399,2,43,40,45,3
242405,2,33,40,42,2
242406,2,39,40,43,5
242407,2,20,40,24,3
242411,3,40,40,33,5
242417,4,40,40,41,2
242418,5,45,40,46,2
242422,5,21,40,31,2
242425,5,39,40,37,3
242428,6,28,40,46,3
242430,6,37,40,42,5
242439,6,22,40,29,5
242447,8,25,40,34,5
242455,11,36,40,45,2
242456,11,44,40,46,1
242460,11,20,40,29,1
242462,12,39,40,37,3
242466,1,20,40,18,5
242475,5,38,40,44,2
242478,5,23,40,27,3
242479,5,34,40,40,5
242482,6,28,40,44,3
242484,7,28,40,42,3
242498,10,22,40,31,3
242500,12,42,40,41,1
242502,12,35,40,46,5
242507,5,36,40,45,2
242509,8,36,40,41,4
242511,9,19,40,26,3
242515,7,32,40,26,2
242519,11,32,40,30,4
242521,5,40,40,40,4
242524,3,27,40,39,3
242530,11,19,40,23,2
242537,7,46,40,46,2
242539,1,35,40,29,5
242540,7,25,40,39,3
242544,11,27,40,35,5
242546,2,40,40,42,4
242549,8,33,40,30,5
242550,11,36,40,28,5
242556,8,34,40,29,2
242564,7,41,40,38,2
242575,9,28,40,44,3
242578,11,34,40,28,3
242585,10,36,40,41,4
242589,6,35,40,46,5
242591,12,37,40,40,4
242594,3,42,40,32,1
242608,10,39,40,35,3
242614,6,26,40,24,4
242635,3,41,40,39,5
242639,12,22,40,36,1
242651,12,21,40,26,4
242653,4,26,40,22,3
242657,9,22,40,29,5
242663,10,36,40,28,5
242669,10,25,40,24,5
242673,9,31,40,38,5
242685,3,27,40,24,2
242698,10,38,41,36,4
242714,1,29,41,37,3
242718,2,38,41,31,2
242720,5,20,41,21,5
242722,5,41,41,42,2
242724,3,36,41,46,5
242726,3,34,41,29,1
242727,7,36,41,46,5
242729,1,28,41,42,4
242734,9,27,41,40,1
242736,4,24,41,22,5
242741,4,21,41,35,1
242747,7,37,41,41,5
242752,6,29,41,38,5
242753,8,20,41,21,5
242754,8,22,41,22,5
242756,2,23,41,33,3
242757,4,26,41,36,3
242761,11,37,41,42,4
242778,1,25,41,43,3
242780,2,22,41,33,2
242782,4,35,41,41,4
242783,4,35,41,41,4
242784,6,32,41,44,2
242786,9,20,41,26,4
242787,10,20,41,17,1
242788,12,32,41,39,5
242790,10,34,41,28,1
242791,12,22,41,32,2
242792,12,20,41,28,3
242797,2,24,41,35,3
242799,3,31,41,39,4
242801,1,41,41,43,3
242805,1,41,41,32,1
242807,2,36,41,45,4
242808,3,30,41,42,2
242815,5,31,41,43,2
242820,7,37,41,44,3
242821,3,22,41,46,2
242822,6,31,41,46,4
242823,7,26,41,43,2
242829,8,25,41,35,4
242833,10,23,41,21,5
242835,10,29,41,24,2
242836,1,28,41,38,4
242838,10,39,41,45,1
242840,1,38,41,40,4
242846,1,27,41,23,1
242847,1,36,41,46,5
242851,1,25,41,37,1
242857,1,24,41,33,3
242858,1,31,41,43,2
242860,1,25,41,38,2
242862,2,20,41,30,2
242863,2,23,41,31,5
242864,2,23,41,31,5
242865,2,21,41,34,2
242867,2,22,41,20,1
242872,2,29,41,23,2
242873,2,27,41,35,5
242881,2,26,41,35,2
242890,3,29,41,38,5
242891,3,21,41,34,2
242897,3,37,41,33,2
242898,2,25,41,41,1
242900,3,28,41,42,4
242905,3,32,41,39,5
242906,3,32,41,26,2
242907,3,25,41,36,4
242910,3,34,41,39,2
242912,3,29,41,38,5
242913,3,24,41,35,3
242915,3,33,41,26,1
242920,3,27,41,43,2
242921,3,19,41,25,3
242933,4,17,41,38,1
242946,4,24,41,39,1
242948,4,34,41,42,5
242949,4,38,41,44,2
242951,4,28,41,46,1
242956,4,19,41,32,2
242963,5,21,41,28,3
242964,5,25,41,19,1
242966,5,23,41,44,1
242969,5,21,41,30,2
242972,5,20,41,28,3
242973,5,29,41,42,2
242976,5,38,41,33,2
242977,5,23,41,37,1
242979,5,32,41,41,5
242982,5,25,41,40,1
242987,5,34,41,23,1
242994,6,40,41,43,5
242995,6,22,41,22,5
242996,5,36,41,46,5
242997,6,30,41,45,1
242998,6,29,41,44,2
243001,6,40,41,44,5
243011,6,25,41,33,4
243016,6,28,41,42,4
243020,6,26,41,37,2
243022,6,40,41,33,3
243023,6,24,41,41,1
243027,6,20,41,31,1
243031,7,38,41,33,2
243032,6,29,41,37,3
243038,7,42,41,42,1
243040,7,25,41,23,4
243044,7,23,41,35,3
243045,7,39,41,26,2
243053,7,33,41,45,3
243056,8,27,41,46,1
243057,8,30,41,40,3
243058,8,20,41,26,4
243063,7,30,41,38,3
243067,8,32,41,41,5
243068,8,37,41,37,5
243069,8,18,41,22,2
243072,8,18,41,26,3
243077,8,35,41,25,1
243086,8,30,41,27,4
243087,8,32,41,46,4
243088,8,43,41,46,3
243093,9,26,41,36,3
243099,9,40,41,33,3
243104,9,19,41,17,1
243106,9,27,41,37,5
243111,9,27,41,39,2
243114,9,30,41,46,5
243115,8,38,41,41,5
243120,9,21,41,29,5
243125,9,37,41,28,1
243129,9,22,41,32,2
243132,9,32,41,41,5
243135,10,35,41,30,5
243137,9,36,41,32,5
243139,10,29,41,41,2
243140,10,25,41,36,4
243141,10,29,41,45,1
243143,10,42,41,37,2
243144,10,29,41,43,2
243145,10,25,41,46,3
243147,10,36,41,29,3
243148,10,23,41,31,5
243151,10,35,41,29,1
243153,10,25,41,32,3
243159,10,18,41,21,2
243161,11,29,41,44,2
243162,10,25,41,31,4
243163,10,30,41,42,2
243164,10,33,41,45,3
243166,11,28,41,42,4
243168,11,23,41,31,5
243175,11,28,41,35,2
243183,11,42,41,41,3
243184,11,29,41,46,3
243188,11,36,41,46,5
243190,11,38,41,38,2
243194,12,26,41,46,1
243195,12,27,41,35,5
243199,12,37,41,41,5
243200,12,26,41,40,1
243202,12,38,41,39,5
243205,12,21,41,21,3
243207,12,25,41,31,4
243213,12,30,41,43,2
243215,12,19,41,24,3
243218,12,42,41,45,3
243219,12,25,41,33,4
243226,1,18,41,19,4
243227,1,36,41,44,3
243234,1,25,41,34,5
243236,2,40,41,37,2
243237,2,25,41,36,4
243241,2,42,41,38,1
243242,2,19,41,26,1
243246,3,31,41,46,4
243253,4,38,41,32,5
243254,4,37,41,43,2
243255,4,21,41,40,1
243257,5,36,41,30,2
243259,4,27,41,21,1
243264,5,36,41,44,3
243265,5,22,41,38,1
243266,6,27,41,36,4
243267,6,33,41,24,1
243269,6,28,41,40,2
243272,6,32,41,39,5
243277,6,30,41,21,1
243284,7,34,41,42,5
243290,7,24,41,22,5
243291,7,45,41,45,1
243296,7,25,41,36,4
243297,7,17,41,23,2
243302,8,20,41,19,3
243304,9,40,41,38,2
243305,9,38,41,44,2
243309,10,30,41,46,5
243318,10,28,41,24,5
243319,10,25,41,23,4
243320,11,34,41,43,2
243323,11,19,41,28,1
243325,11,40,41,44,5
243326,11,22,41,21,3
243329,11,31,41,26,3
243335,12,29,41,26,2
243336,12,27,41,24,3
243337,12,36,41,44,3
243338,12,19,41,21,4
243342,4,35,41,41,4
243353,3,25,41,35,4
243357,4,36,41,43,3
243358,4,40,41,41,4
243366,6,33,41,27,3
243367,6,23,41,21,5
243373,7,37,41,43,2
243375,7,39,41,39,4
243377,8,37,41,45,2
243381,8,30,41,46,5
243387,10,26,41,38,3
243393,11,35,41,45,5
243395,11,32,41,41,5
243396,11,31,41,39,4
243404,2,43,41,40,3
243405,3,26,41,38,3
243407,6,22,41,46,2
243409,7,30,41,43,2
243411,8,22,41,17,1
243419,12,32,41,27,3
243420,7,38,41,39,5
243422,1,18,41,28,1
243423,8,36,41,25,1
243425,11,20,41,41,1
243428,6,41,41,31,1
243429,8,42,41,45,3
243430,8,19,41,25,3
243433,9,26,41,44,2
243438,2,38,41,34,5
243439,12,33,41,27,3
243441,12,39,41,37,5
243442,12,39,41,37,5
243447,6,38,41,36,4
243449,7,37,41,45,2
243458,5,23,41,23,5
243460,5,38,41,41,5
243479,10,38,41,39,5
243501,5,35,41,39,4
243504,8,38,41,45,2
243506,12,21,41,38,1
243510,4,36,41,29,3
243521,6,25,41,43,3
243530,10,43,41,33,1
243532,11,27,41,24,3
243539,10,41,41,43,3
243569,1,27,41,35,5
243570,10,21,41,29,5
